dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1498262400,2017-06-24 00:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,310.81,312.55,310.079,310.999,1007,,,37,3.1,0,,,,,20,801,Clouds,few clouds,02d
1498266000,2017-06-24 01:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,309.38,310.77,309.25,310.122,1008,,,40,3.6,130,,,,,20,801,Clouds,few clouds,02d
1498269600,2017-06-24 02:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,307.62,307.95,307.05,308.924,1009,,,44,5.1,140,,,,,1,800,Clear,sky is clear,01n
1498273200,2017-06-24 03:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,305.34,306.85,304.521,306.082,1011,,,53,4.1,160,,,,,1,800,Clear,sky is clear,01n
1498276800,2017-06-24 04:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,304.05,305.64,303.75,304.957,1012,,,60,4.6,140,,,,,1,800,Clear,sky is clear,01n
1498280400,2017-06-24 05:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,302.35,305.11,301.15,303.694,1013,,,67,3.1,170,,,,,1,800,Clear,sky is clear,01n
1498284000,2017-06-24 06:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,301.63,304.92,301.45,302.283,1013,,,74,3.1,0,,,,,1,800,Clear,sky is clear,01n
1498287600,2017-06-24 07:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,300.61,303.6,299.85,301.181,1014,,,76,3.1,0,,,,,1,800,Clear,sky is clear,01n
1498291200,2017-06-24 08:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,300.14,304.35,299.85,300.392,1014,,,79,1.5,0,,,,,75,803,Clouds,broken clouds,04n
1498294800,2017-06-24 09:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,299.09,302.18,298.15,299.85,1014,,,84,3.1,170,,,,,90,804,Clouds,overcast clouds,04n
1498298400,2017-06-24 10:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,298.52,302.29,298.15,298.994,1014,,,90,2.6,150,,,,,40,701,Mist,mist,50n
1498302000,2017-06-24 11:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,299.03,303.2,298.15,299.85,1015,,,84,1.5,0,,,,,90,804,Clouds,overcast clouds,04n
1498305600,2017-06-24 12:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,299.25,302.76,298.15,299.85,1015,,,87,3.1,120,,,,,90,804,Clouds,overcast clouds,04d
1498309200,2017-06-24 13:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,299.58,303.98,298.704,299.85,1017,,,87,2.1,90,,,,,90,701,Mist,mist,50d
1498312800,2017-06-24 14:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,297.42,299.83,294.15,300.35,1018,,,93,4.1,40,1.7,,,,90,502,Rain,heavy intensity rain,10d
1498312800,2017-06-24 14:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,297.42,299.83,294.15,300.35,1018,,,93,4.1,40,1.7,,,,90,701,Mist,mist,50d
1498316400,2017-06-24 15:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,297,299.36,295.15,299.926,1019,,,87,3.01,49,1.8,3.6,,,20,501,Rain,moderate rain,10d
1498320000,2017-06-24 16:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,298.35,301.84,296.15,301.02,1019,,,81,1.5,0,,,,,40,802,Clouds,scattered clouds,03d
1498323600,2017-06-24 17:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,299.05,301.45,298.15,301.566,1020,,,78,3.1,350,,,,,75,803,Clouds,broken clouds,04d
1498327200,2017-06-24 18:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,300.33,301.75,298.15,302.849,1020,,,64,3.1,360,,,,,40,802,Clouds,scattered clouds,03d
1498330800,2017-06-24 19:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,301.43,302.24,300.15,303.319,1020,,,58,3.6,20,,,,,1,800,Clear,sky is clear,01d
1498334400,2017-06-24 20:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,301.55,302.06,299.15,303.962,1019,,,58,4.1,100,,,,,1,800,Clear,sky is clear,01d
1498338000,2017-06-24 21:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,301.36,302.14,300.15,303.12,1017,,,58,3.6,120,,,,,1,800,Clear,sky is clear,01d
1498341600,2017-06-24 22:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,300.98,302.16,299.69,302.05,1016,,,54,2.1,120,,,,,1,800,Clear,sky is clear,01d
1498345200,2017-06-24 23:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,301.29,301.89,300.15,302.05,1017,,,54,3.1,360,,,,,1,800,Clear,sky is clear,01d
1498348800,2017-06-25 00:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,300.89,302.77,300.595,300.95,1017,,,60,2.1,0,,,,,1,800,Clear,sky is clear,01d
1498352400,2017-06-25 01:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,300.64,302.3,300.15,300.95,1017,,,62,2.6,0,,,,,1,800,Clear,sky is clear,01d
1498356000,2017-06-25 02:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,299.84,301.62,299.553,300.182,1018,,,66,2.6,0,,,,,1,800,Clear,sky is clear,01n
1498359600,2017-06-25 03:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,298.26,299.66,297.15,299.25,1019,,,71,2.93,63,,,,,1,800,Clear,sky is clear,01n
1498363200,2017-06-25 04:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,297.92,299.93,297.15,298.75,1020,,,73,2.13,56,,,,,1,800,Clear,sky is clear,01n
1498366800,2017-06-25 05:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,297.15,299.43,296.15,298.15,1021,,,78,1.97,53,,,,,20,801,Clouds,few clouds,02n
1498370400,2017-06-25 06:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,297.41,300.13,296.842,297.55,1020,,,81,1.94,51,,,,,1,800,Clear,sky is clear,01n
1498374000,2017-06-25 07:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,297.26,300.22,296.15,298.15,1020,,,81,1.5,0,,,,,1,800,Clear,sky is clear,01n
1498377600,2017-06-25 08:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,297.11,299.99,296.15,297.55,1020,,,81,1.5,0,,,,,1,800,Clear,sky is clear,01n
1498381200,2017-06-25 09:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,297.11,299.69,296.15,297.55,1020,,,84,2.35,51,,,,,40,802,Clouds,scattered clouds,03n
1498384800,2017-06-25 10:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,296.94,300.02,296.095,297.55,1020,,,84,1.52,355,,,,,40,802,Clouds,scattered clouds,03n
1498388400,2017-06-25 11:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,296.73,299.72,295.709,297.55,1020,,,84,1.5,340,,,,,20,801,Clouds,few clouds,02n
1498392000,2017-06-25 12:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,296.58,299.08,295.483,297.05,1020,,,84,2.1,350,,,,,1,800,Clear,sky is clear,01d
1498395600,2017-06-25 13:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,296.7,298.84,295.489,297.55,1021,,,87,3.1,30,,,,,75,803,Clouds,broken clouds,04d
1498399200,2017-06-25 14:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,297.62,300.28,295.791,298.75,1021,,,84,2.6,20,,,,,90,804,Clouds,overcast clouds,04d
1498402800,2017-06-25 15:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,298.58,301.77,297.15,299.85,1022,,,81,2.1,0,,,,,90,804,Clouds,overcast clouds,04d
1498406400,2017-06-25 16:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,300.27,303.96,298.072,302.05,1022,,,74,1.5,360,,,,,75,803,Clouds,broken clouds,04d
1498410000,2017-06-25 17:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,299.84,303.34,299.066,301.15,1022,,,84,3.1,360,0.5,,,,90,500,Rain,light rain,10d
1498413600,2017-06-25 18:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,301.2,303.38,298.643,302.05,1021,,,67,3.1,350,,,,,40,802,Clouds,scattered clouds,03d
1498417200,2017-06-25 19:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,301.62,303.24,298.15,304.25,1021,,,61,3.1,0,,,,,75,803,Clouds,broken clouds,04d
1498420800,2017-06-25 20:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,302.49,304.6,300.591,303.75,1020,,,59,2.6,0,,,,,20,801,Clouds,few clouds,02d
1498424400,2017-06-25 21:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,302.8,304.15,301.562,303.75,1020,,,55,3.1,90,,,,,75,803,Clouds,broken clouds,04d
1498428000,2017-06-25 22:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,303.42,305.46,300.748,304.85,1019,,,53,2.1,0,,,,,20,801,Clouds,few clouds,02d
1498431600,2017-06-25 23:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,303.31,304.25,300.261,304.85,1018,,,48,2.6,80,,,,,40,802,Clouds,scattered clouds,03d
1498435200,2017-06-26 00:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,302.62,302.92,300.109,303.75,1018,,,53,4.1,110,,,,,20,801,Clouds,few clouds,02d
1498438800,2017-06-26 01:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,300.42,304.01,299.85,301.15,1018,,,76,2.1,200,,,,,75,803,Clouds,broken clouds,04d
1498442400,2017-06-26 02:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,300.17,301.98,299.15,301.45,1019,,,65,2.6,120,,,,,75,803,Clouds,broken clouds,04n
1498446000,2017-06-26 03:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,298.51,300.43,297.15,299.25,1019,,,76,3.1,120,,,,,40,802,Clouds,scattered clouds,03n
1498449600,2017-06-26 04:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,297.86,299.27,296.15,299.25,1020,,,74,3.1,140,,,,,75,803,Clouds,broken clouds,04n
1498453200,2017-06-26 05:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,297.54,300.63,296.15,298.15,1020,,,81,1.5,130,,,,,90,804,Clouds,overcast clouds,04n
1498456800,2017-06-26 06:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,297.55,300.65,296.15,298.15,1020,,,81,1.5,130,,,,,90,804,Clouds,overcast clouds,04n
1498460400,2017-06-26 07:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,296.88,299.46,296.15,297.55,1020,,,87,2.6,130,3.8,,,,90,501,Rain,moderate rain,10n
1498464000,2017-06-26 08:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,296.73,300.3,296.15,297.493,1020,,,90,1.5,210,0.4,,,,90,500,Rain,light rain,10n
1498467600,2017-06-26 09:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,296.75,300.19,296.15,297.683,1020,,,93,2.1,0,,4.3,,,90,501,Rain,moderate rain,10n
1498471200,2017-06-26 10:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,295.58,298.68,295.15,295.95,1020,,,96,2.1,0,3,,,,90,501,Rain,moderate rain,10n
1498471200,2017-06-26 10:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,295.58,298.68,295.15,295.95,1020,,,96,2.1,0,3,,,,90,701,Mist,mist,50n
1498474800,2017-06-26 11:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,295.6,298.52,295.15,295.95,1019,,,96,2.38,130,0.3,,,,75,500,Rain,light rain,10n
1498478400,2017-06-26 12:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,295.68,299.17,295.15,295.95,1019,,,96,1.62,112,,,,,1,800,Clear,sky is clear,01d
1498482000,2017-06-26 13:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,295.98,300.08,295.543,296.315,1020,,,100,1.5,0,,,,,90,804,Clouds,overcast clouds,04d
1498485600,2017-06-26 14:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,297.29,301.69,296.15,298.75,1021,,,93,1.16,77,,,,,40,802,Clouds,scattered clouds,03d
1498489200,2017-06-26 15:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,298.67,303.29,297.55,299.85,1021,,,90,1.5,0,,,,,90,804,Clouds,overcast clouds,04d
1498492800,2017-06-26 16:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,300.12,304.67,299.15,301.45,1020,,,82,1.5,240,,,,,90,804,Clouds,overcast clouds,04d
1498496400,2017-06-26 17:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,301.31,304.84,300.723,302.05,1020,,,69,1.61,73,,,,,90,804,Clouds,overcast clouds,04d
1498500000,2017-06-26 18:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,302.72,305.7,301.036,303.15,1019,,,61,1.89,78,,,,,40,802,Clouds,scattered clouds,03d
1498503600,2017-06-26 19:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,302.89,305.12,301.841,303.75,1018,,,56,2.1,0,,,,,40,802,Clouds,scattered clouds,03d
1498507200,2017-06-26 20:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,303.66,305.45,302.565,304.25,1017,,,53,2.6,0,,,,,75,803,Clouds,broken clouds,04d
1498510800,2017-06-26 21:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,304.44,305.78,303.956,304.85,1016,,,50,3.1,120,,,,,40,802,Clouds,scattered clouds,03d
1498514400,2017-06-26 22:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,305.28,307.48,304.499,305.95,1015,,,46,1.5,0,,,,,40,802,Clouds,scattered clouds,03d
1498518000,2017-06-26 23:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,304.94,306.89,303.835,305.95,1015,,,48,2.1,0,,,,,1,800,Clear,sky is clear,01d
1498521600,2017-06-27 00:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,303.69,306.27,302.675,304.25,1015,,,53,1.5,0,,,,,40,802,Clouds,scattered clouds,03d
1498525200,2017-06-27 01:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,301.96,302.69,301.15,302.55,1016,,,61,4.6,120,,,,,75,803,Clouds,broken clouds,04d
1498528800,2017-06-27 02:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,299.14,303.25,297.55,300.43,1016,,,93,3.1,220,5.1,,,,90,200,Thunderstorm,thunderstorm with light rain,11n
1498528800,2017-06-27 02:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,299.14,303.25,297.55,300.43,1016,,,93,3.1,220,5.1,,,,90,502,Rain,heavy intensity rain,10n
1498528800,2017-06-27 02:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,299.14,303.25,297.55,300.43,1016,,,93,3.1,220,5.1,,,,90,701,Mist,mist,50n
1498532400,2017-06-27 03:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,297.59,302.76,297.15,298.44,1017,,,97,0.87,72,1.5,6.4,,,90,501,Rain,moderate rain,10n
1498532400,2017-06-27 03:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,297.59,302.76,297.15,298.44,1017,,,97,0.87,72,1.5,6.4,,,90,701,Mist,mist,50n
1498536000,2017-06-27 04:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,296.8,301.15,295.95,297.953,1017,,,100,1.8,78,0.3,,,,1,500,Rain,light rain,10n
1498539600,2017-06-27 05:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,296.74,300.99,295.95,297.615,1017,,,100,1.9,101,,,,,20,701,Mist,mist,50n
1498543200,2017-06-27 06:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,295.94,300.09,295.35,297.419,1017,,,100,1.4,130,0.3,,,,20,500,Rain,light rain,10n
1498546800,2017-06-27 07:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,296.74,301.55,295.95,297.699,1017,,,100,1.1,147,,,,,75,803,Clouds,broken clouds,04n
1498550400,2017-06-27 08:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,296.79,302.16,295.95,297.826,1016,,,100,0.34,88,0.3,,,,40,500,Rain,light rain,10n
1498550400,2017-06-27 08:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,296.79,302.16,295.95,297.826,1016,,,100,0.34,88,0.3,,,,40,701,Mist,mist,50n
1498554000,2017-06-27 09:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,296.76,301.47,295.95,297.725,1016,,,100,1.26,64,,0.3,,,90,500,Rain,light rain,10n
1498554000,2017-06-27 09:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,296.76,301.47,295.95,297.725,1016,,,100,1.26,64,,0.3,,,90,701,Mist,mist,50n
1498557600,2017-06-27 10:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,296.41,300.72,295.35,297.55,1016,,,100,1.54,13,,,,,75,701,Mist,mist,50n
1498561200,2017-06-27 11:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,296.45,300.51,295.35,297.55,1016,,,100,1.94,19,,,,,20,801,Clouds,few clouds,02n
1498564800,2017-06-27 12:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,295.62,298.84,294.85,297.479,1016,,,100,2.47,36,,,,,40,802,Clouds,scattered clouds,03d
1498568400,2017-06-27 13:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,296.54,300.95,295.35,297.557,1017,,,100,1.5,0,,,,,90,701,Mist,mist,50d
1498572000,2017-06-27 14:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,297.3,302.19,296.45,298.15,1017,,,100,1.45,77,,,,,75,803,Clouds,broken clouds,04d
1498575600,2017-06-27 15:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,298.38,302.64,297.55,299.31,1017,,,90,1.78,83,,,,,75,803,Clouds,broken clouds,04d
1498579200,2017-06-27 16:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,299.73,303.38,298.93,300.35,1017,,,76,1.5,0,,,,,75,803,Clouds,broken clouds,04d
1498582800,2017-06-27 17:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,301.11,304.45,299.858,302.05,1017,,,71,2.1,110,,,,,75,803,Clouds,broken clouds,04d
1498586400,2017-06-27 18:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,301.55,304.26,300.719,302.15,1016,,,67,2.6,80,,,,,90,804,Clouds,overcast clouds,04d
1498590000,2017-06-27 19:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,303.1,305,301.433,304.25,1016,,,58,3.1,0,,,,,20,801,Clouds,few clouds,02d
1498593600,2017-06-27 20:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,304.33,306.89,301.807,305.35,1015,,,51,1.5,0,,,,,20,801,Clouds,few clouds,02d
1498597200,2017-06-27 21:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,304.4,306.27,302.165,305.95,1014,,,49,2.1,0,,,,,75,803,Clouds,broken clouds,04d
1498600800,2017-06-27 22:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,303.64,305.06,300.741,305.35,1014,,,48,2.1,100,,,,,40,802,Clouds,scattered clouds,03d
1498604400,2017-06-27 23:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,299.5,298.37,298.15,300.35,1014,,,67,6.7,140,3.35,,,,70,501,Rain,moderate rain,10d
1498608000,2017-06-28 00:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,299.7,301.07,298.499,300.15,1014,,,66,3.1,200,,,,,20,801,Clouds,few clouds,02d
1498611600,2017-06-28 01:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,298.79,300.18,298.226,299.15,1014,,,71,3.28,145,,,,,1,800,Clear,sky is clear,01d
1498615200,2017-06-28 02:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,297.83,299.12,297.15,298.722,1014,,,73,3.1,0,,,,,1,800,Clear,sky is clear,01n
1498618800,2017-06-28 03:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,296.55,298.7,295.95,297.255,1014,,,81,2.17,152,,,,,1,800,Clear,sky is clear,01n
1498622400,2017-06-28 04:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,296.52,299.08,295.95,297.067,1014,,,84,1.97,142,,,,,1,800,Clear,sky is clear,01n
1498626000,2017-06-28 05:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,295.82,298.65,295.15,296.45,1015,,,87,1.5,170,,,,,1,800,Clear,sky is clear,01n
1498629600,2017-06-28 06:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,296.35,299.71,296.049,296.45,1015,,,90,1.51,157,,,,,1,800,Clear,sky is clear,01n
1498633200,2017-06-28 07:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,295.33,298.3,295.15,295.474,1015,,,96,2.1,260,,,,,1,800,Clear,sky is clear,01n
1498636800,2017-06-28 08:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,295.24,298.47,294.925,295.414,1014,,,93,1.3,133,,,,,1,800,Clear,sky is clear,01n
1498640400,2017-06-28 09:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,294.64,297.76,294.15,295.115,1014,,,93,1.03,122,,,,,20,801,Clouds,few clouds,02n
1498644000,2017-06-28 10:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,295.35,298.87,294.15,295.95,1014,,,93,0.96,61,,,,,75,803,Clouds,broken clouds,04n
1498647600,2017-06-28 11:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,295.56,298.87,294.15,296.45,1014,,,90,1.03,39,,,,,90,804,Clouds,overcast clouds,04n
1498651200,2017-06-28 12:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,295.84,298.97,295.15,296.45,1014,,,90,1.48,27,,,,,90,804,Clouds,overcast clouds,04d
1498654800,2017-06-28 13:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,296.26,299.31,295.15,297.05,1014,,,87,1.5,0,,,,,90,804,Clouds,overcast clouds,04d
1498658400,2017-06-28 14:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,297.29,300.56,296.15,298.15,1014,,,84,1.5,0,,,,,90,804,Clouds,overcast clouds,04d
1498662000,2017-06-28 15:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,299.61,303.2,299.25,299.987,1014,,,76,1.5,110,,,,,75,803,Clouds,broken clouds,04d
1498665600,2017-06-28 16:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,300.41,303.39,300.15,300.74,1014,,,71,2.1,0,,,,,75,803,Clouds,broken clouds,04d
1498669200,2017-06-28 17:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,301.89,304.76,301.15,302.55,1014,,,61,1.5,0,,,,,75,803,Clouds,broken clouds,04d
1498672800,2017-06-28 18:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,303.16,305.37,302.15,303.75,1013,,,55,2.1,0,,,,,40,802,Clouds,scattered clouds,03d
1498676400,2017-06-28 19:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,303.31,306.01,302.781,303.75,1013,,,55,1.5,0,,,,,75,803,Clouds,broken clouds,04d
1498680000,2017-06-28 20:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,304.32,306.11,302.846,304.85,1012,,,51,2.6,0,,,,,75,803,Clouds,broken clouds,04d
1498683600,2017-06-28 21:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,304.78,305.96,303.675,305.35,1012,,,48,3.1,0,,,,,75,803,Clouds,broken clouds,04d
1498687200,2017-06-28 22:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,304.96,307.22,303.839,305.35,1011,,,50,2.1,0,,,,,75,803,Clouds,broken clouds,04d
1498690800,2017-06-28 23:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,304.95,306.2,304.187,305.35,1011,,,48,3.1,110,,,,,75,803,Clouds,broken clouds,04d
1498694400,2017-06-29 00:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,305.02,305.64,303.915,305.35,1010,,,46,3.6,120,,,,,1,800,Clear,sky is clear,01d
1498698000,2017-06-29 01:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,304.01,305.32,303.15,304.85,1010,,,51,3.1,110,,,,,1,800,Clear,sky is clear,01d
1498701600,2017-06-29 02:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,302.43,303.89,301.15,303.15,1010,,,57,3.1,130,,,,,75,803,Clouds,broken clouds,04n
